,Unnamed: 0,mission number,trajectory number,wind only correct final x,wind only delta y,wind only delta y norm,wind only delta x,wind only total distance,wind only delta t,wind only delta t norm,wind and waves correct final x,wind and waves delta y,wind and waves delta y norm,wind and waves delta x,wind and waves total distance,wind and waves delta t,wind and waves delta t norm,wind and waves and surf correct final x,wind and waves and surf delta y,wind and waves and surf delta y norm,wind and waves and surf delta x,wind and waves and surf total distance,wind and waves and surf delta t,wind and waves and surf delta t norm,Mean Wave Dir FRF [deg] (8marray),Mean Wind Dir FRF [deg]
173,173,81,7,True,118.13217856148162,0.2479352712945578,0.0032020395088352,118.13217860487816,503.4198973333332,0.6233040582182963,True,141.12233963337815,0.2961869152740147,0.0056436285682934,141.12233974622544,129.58656399999995,0.1604462431056492,True,446.9082766620978,0.9379690289918142,0.3134383337058466,446.9083865767963,-731.7467693333334,0.906004576556482,-10.406108093261722,149.96597290039062
174,174,81,8,True,116.12854053524256,0.2437300450500157,0.0094125055601637,116.128540916696,896.084652,2.718164518765254,True,94.87541582886968,0.1991240849797104,0.0134944899855327,94.8754167885559,550.2513186666666,1.669120888819248,True,187.8512846560759,0.3942614094769746,0.0982368626962113,187.85131034256656,-244.915348,0.7429211152638342,-10.406108093261722,149.96597290039062
175,175,81,9,True,144.3187644633956,0.3028955569587237,0.0129688451166032,144.31876504610204,884.8343386666666,3.520575111478164,True,124.85525476649424,0.2620456326128861,0.0131425806474396,124.85525545820492,568.167672,2.2606231220680852,True,139.315173421154,0.2923940431661922,0.1655267068435364,139.31527175603142,-179.4989946666667,0.7141898381917136,-10.406108093261722,149.96597290039062
176,176,81,10,True,31.932588941851236,0.0670199703319192,0.0034283010802198,31.93258912588342,790.5848453333333,2.0915026658342963,True,11.825849208124964,0.0248200377527027,0.0080911546009474,11.825851976077352,463.3348453333333,1.2257584621167406,True,259.9310576164048,0.5455421043849102,0.2924246191950033,259.93122210642696,-302.3318213333333,0.7998228324482962,-10.406108093261722,149.96597290039062
177,177,81,11,True,100.71585364643975,0.2113819689230307,0.0052215624554605,100.7158537817944,915.3346403333333,2.8013413976634736,True,79.14468348886635,0.16610849652723,0.0112148906488016,79.14468428344765,564.3346403333333,1.7271213394978546,True,207.49294134260515,0.4354852279026602,0.01876199421784,207.49294219085672,-241.498693,0.7390961254740199,-10.406108093261722,149.96597290039062
178,178,81,12,True,6.514199411383288,0.0136719716676315,0.0004850777509091,6.514199429443867,673.5015109999999,1.782936346834732,True,24.31224077777813,0.0510264187659913,0.0072677934514047,24.31224186407908,383.8348443333333,1.01611218975209,True,268.121490037674,0.5627321461594319,0.1520002512257861,268.1215331227593,-306.498489,0.8113824354701786,-10.406108093261722,149.96597290039062
179,179,81,13,True,99.89712229524082,0.2096636193408191,0.007208548867311,99.89712255532427,887.4182273333332,2.274468458830691,True,77.58143992266821,0.1628275681434104,0.0001634820624474,77.58143992284046,524.6682273333332,1.344733855654773,True,220.24509150838665,0.4622493818312739,0.2521190827926602,220.2452358112872,-314.91510600000004,0.8071329320772217,-10.406108093261722,149.96597290039062
180,180,81,14,True,99.81929047750918,0.2095002662808854,0.0059633187497922,99.81929065563692,924.334789,2.5399729416641503,True,77.31390829279405,0.1622660739930405,0.0155056122835333,77.3139098476502,558.1681223333333,1.5337861827746828,True,223.07642958848055,0.4681917811297796,0.2202826255908974,223.0765383503596,-288.3318776666667,0.792305100065374,-10.406108093261722,149.96597290039062
181,181,81,15,True,171.73708945095507,0.3604410109325106,0.0104257574734845,171.73708976741676,408.1699066666665,0.5039154806824987,True,193.27375178779653,0.4056420584733805,0.0110891246110327,193.27375210591703,56.83657333333326,0.0701688897290567,True,475.92835912004506,0.998876244153828,0.2536571073094364,475.9284267162728,-736.4134266666666,0.909156015224884,-10.406108093261722,149.96597290039062
182,182,72,0,True,102.13712953134568,0.3101262209196196,0.0009015201952138,102.13712953532436,1086.6686533333334,2.187932214816108,True,69.94678008717818,0.2123843765089847,0.001284369894364,69.94678009897005,458.66865333333334,0.9234976268764136,True,128.4452488352511,0.3900074321565063,0.0143514061560381,128.4452496370046,-431.8313466666666,0.8694625650985826,11.884819793701167,27.54281997680664
183,183,72,1,True,11.273341708235364,0.0342300481436341,0.0014168171048254,11.273341797267117,945.1696356666666,1.2733895808155369,True,23.173724210843403,0.0703640247882309,0.0087661706128017,23.173725868879544,270.91963566666675,0.3649992850785371,True,234.77647268975835,0.7128684795646982,0.0839259592243877,234.77648769033812,-675.9136976666665,0.9106317296494064,11.884819793701167,27.54281997680664
184,184,72,2,True,63.919576345766984,0.1940835496929854,0.001988213702873,63.9195763766886,1120.0863573333334,1.4816016371649263,True,25.344329183980165,0.0769547868403565,0.0086559138486563,25.344330662118367,361.58635733333335,0.4782907456144816,True,210.1453786749845,0.6380793393277645,0.2756886358098711,210.14555951215468,-686.8303093333333,0.9085093342137036,11.884819793701167,27.54281997680664
185,185,72,3,True,54.844478200643834,0.1665281846153135,0.0001920397549497,54.84447820098005,1175.5023833333337,1.9728790243832308,True,18.55833604253425,0.0563499938742765,0.0050949530523212,18.558336741911234,463.75238333333334,0.778328791636845,True,203.66284061944785,0.6183959485926233,0.2127927943988083,203.66295178543385,-528.3309499999999,0.8867128335646209,11.884819793701167,27.54281997680664
186,186,72,4,True,73.45375457232211,0.2230328522291236,0.0058047749665774,73.45375480168691,834.5852393333333,1.7514975397432198,True,47.14118880041599,0.1431381398656258,0.0053133653458701,47.14118909985531,326.1685726666667,0.684511809750632,True,118.48885250033692,0.3597761187889491,0.1543524721387541,118.48895303585162,-424.5814273333333,0.8910453843983965,11.884819793701167,27.54281997680664
187,187,72,5,True,50.201261206460856,0.1524296550607523,0.0027637150529642,50.201261282535846,717.9186973333333,1.4141593611679766,True,25.719092147198467,0.0780927062439742,0.0028240754610067,25.71909230224675,246.58536400000008,0.4857249186055184,True,129.00914435407168,0.3917196281722721,0.0249458496101908,129.00914676589844,-457.1646359999999,0.9005248811540223,11.884819793701167,27.54281997680664
188,188,72,6,True,37.849689258793575,0.1149256998573583,0.004264205562066,37.84968949899963,1316.4197026666666,1.7344202481772597,True,5.147587915009154,0.0156299868055657,0.0030302634897623,5.147588806931369,467.50303600000007,0.6159484927794785,True,263.8886674235132,0.8012639041951175,0.1627998055382136,263.8887176412327,-677.9969639999999,0.8932802055318894,11.884819793701167,27.54281997680664
189,189,72,7,True,51.39102261485618,0.1560422121305925,0.0029410756264667,51.39102269901413,1284.585588,2.2789900526840428,True,13.412139014012864,0.0407242303161444,0.0025955957771088,13.41213926517032,538.4189213333333,0.9552118421365464,True,218.5399772331088,0.6635684551753898,0.2174444811179512,218.5400854103203,-494.914412,0.8780302631559432,11.884819793701167,27.54281997680664
190,190,72,8,True,30.203264270175225,0.0917083165595656,0.0019154422431881,30.20326433091235,1313.8378883333332,1.1537590724091402,True,33.41606942192182,0.1014635850386594,0.0025518407871061,33.416069519358345,296.1712216666667,0.2600855379638131,True,295.1586939929779,0.8962113068932518,0.0157790857105339,295.15869441475024,-861.8287783333332,0.7568230302193071,11.884819793701167,27.54281997680664
191,191,72,9,True,15.88457247531062,0.0482314556449331,0.0034671362760434,15.884572853697694,1296.3367496666665,1.5178166865462857,True,29.02792978478436,0.0881395649807492,0.00561370615614,29.027930327601172,413.5867496666666,0.4842483021019995,True,292.03388441355656,0.8867232256204963,0.1098662827253633,292.0339050799934,-749.9965836666665,0.878133964677531,11.884819793701167,27.54281997680664
192,192,72,10,True,225.937490983222,0.6860300516002183,0.0004369734381839,225.93749098364455,1997.6683793333332,4.665651311885123,True,164.48248797817166,0.4994298609936181,0.0055480146137369,164.48248807173928,992.585046,2.3182304780600984,True,98.52414702240014,0.2991558655073491,0.1146292589104689,98.52421370586276,-170.99828733333334,0.3993747870670736,11.884819793701167,27.54281997680664
193,193,72,11,True,9.857553322676791,0.0299311893089493,0.0067181180297666,9.857555611941844,1266.9210246666669,1.16285093379627,True,47.10002571328242,0.1430131534604596,0.0099536687493753,47.10002676503896,292.17102466666665,0.2681708979857183,True,310.0740221633959,0.9414997772124424,0.1239386372307365,310.07404693294137,-871.6623086666666,0.8000603903899477,11.884819793701167,27.54281997680664
194,194,72,12,True,10.565322933576,0.0320802404494805,0.005028973320293,10.565324130442928,902.7529593333334,1.2202161347505496,True,22.912184039494747,0.0695698917894751,0.0075633717337098,22.912185287839083,248.4196260000001,0.3357791660497574,True,228.82024946024737,0.6947831759185349,0.0626561523905309,228.820258038582,-674.0803739999999,0.9111282770880126,11.884819793701167,27.54281997680664
195,195,72,13,True,8.81135395362881,0.0267545398560022,0.0024221895047276,8.811354286551646,910.6695,1.2856562014483357,True,24.16334076904954,0.0733688678336952,0.0035010498056067,24.163341022684783,266.50283333333334,0.3762407990808434,True,227.03417681544255,0.6893599966872132,0.2750804873898005,227.0343434627021,-642.9138333333333,0.9076466894102873,11.884819793701167,27.54281997680664
196,196,72,14,True,15.900327797053649,0.0482792946473993,0.0048927954941859,15.900328549850933,1151.170294,1.2694448432636591,True,58.50456726938174,0.1776415730209329,0.0066128059918355,58.504567643106434,310.2536273333334,0.3421299779667048,True,315.048880251437,0.9566052921758535,0.2494144307323722,315.04897897825754,-826.0797059999999,0.9109535125881728,11.884819793701167,27.54281997680664
197,197,72,15,True,27.551155426637592,0.0836555301058264,0.0060572357889157,27.551156092491787,1213.5031386666665,1.5465267536516194,True,13.735120390306037,0.0417049216094755,0.002627353811988,13.735120641595715,399.7531386666666,0.509458034433667,True,264.66016876387977,0.8036064685125225,0.0442450562647138,264.66017246225454,-713.9135279999999,0.9098339638898064,11.884819793701167,27.54281997680664
198,198,72,16,True,10.53032707802248,0.0319739800476026,0.0015867405491292,10.53032719756984,1066.586592,1.3092359145214,True,49.21897001418637,0.1494470545441672,0.0085848865162461,49.21897076288424,305.7532586666666,0.3753123752265876,True,285.35918947382197,0.866456375289482,0.3015644846742304,285.3593488188096,-745.4134079999999,0.9149955683292454,11.884819793701167,27.54281997680664
199,199,72,17,True,87.67299322328057,0.2662077364990266,0.0041278919388219,87.67299332045697,990.6684806666664,2.184503733972304,True,58.49614845126854,0.1776160103655299,0.0032270252126522,58.49614854028031,424.0851473333333,0.93514188242714,True,124.0856210473152,0.3767699846514461,0.2730737568282393,124.08592152204288,-399.748186,0.8814769239231312,11.884819793701167,27.54281997680664
200,200,72,18,True,13.482899437809884,0.0409390852168405,0.0067138564679112,13.48290110940382,1119.7546753333331,0.9580143913046776,True,66.00344263807025,0.2004109409276828,0.0042689856203992,66.00344277612547,174.9213420000001,0.1496552474160845,True,328.9423862697638,0.9987911313173904,0.1272047683543746,328.9424108653361,-988.578658,0.8457857798349773,11.884819793701167,27.54281997680664
201,201,72,19,True,129.44244056702843,0.3930352762395288,0.0063639842811369,129.44244072346976,1044.334826666667,2.797336617917901,True,100.83654134150125,0.3061771526215394,0.0056939277948799,100.83654150226047,489.3348266666667,1.3107235286084005,True,78.37565255573338,0.2379775606652343,0.1989033476815223,78.37590494583623,-319.91517333333326,0.8569190705334249,11.884819793701167,27.54281997680664
202,202,72,20,True,28.84278506078309,0.0875773969049359,0.0052166824796131,28.842785532543633,1441.837332,1.4423238739970634,True,33.61988966213756,0.1020824589108259,0.0028970581343514,33.619889786958694,429.9206653333333,0.4300657402696299,True,296.6659846017287,0.9007880004273704,0.06709617385971,296.66599218921215,-734.4126679999999,0.7346604924932537,11.884819793701167,27.54281997680664
203,203,72,21,True,3.820177805503455,0.0115994772077298,0.0036670246486778,3.8201795655087953,1320.7543523333331,1.2138405165399784,True,64.45746036160273,0.1957167651347119,5.944306946048528e-05,64.45746036163014,322.4210190000001,0.2963213375408454,True,326.66585086640464,0.9918787251760292,0.2138148130212585,326.6659208412264,-837.8289809999999,0.77000750462985,11.884819793701167,27.54281997680664
204,204,72,22,True,66.00634774367023,0.2004197619061578,0.0048796175360905,66.00634792403673,1394.420078,1.635050602739054,True,16.215353842140033,0.0492358306035416,0.0070611510881519,16.21535537956724,468.00341133333336,0.5487652335600549,True,246.6764749385676,0.7490013016176773,0.2518829904742858,246.6766035382331,-695.1632553333333,0.8151253109214118,11.884819793701167,27.54281997680664
205,205,72,23,True,7.687656927673288,0.0233425787629381,0.0023797547173103,7.687657296006086,962.586015,1.4358083759246163,True,25.583143673065933,0.0776799162359138,0.0036967227474065,25.583143940151153,312.5026816666667,0.4661338943677715,True,230.2782986836524,0.6992103543368458,0.0151573542328264,230.2782991824953,-604.8306516666665,0.9021748728387082,11.884819793701167,27.54281997680664
206,206,23,0,True,1685.0537565243694,2.684745109585531,0.0003612932599992,1685.053756524408,4223.335465,7.924977060346084,True,644.5667273247806,1.0269686425649225,0.0056412955315465,644.5667273494671,1251.585465,2.348566951734578,True,102.16779366708016,0.1627808509626441,0.0908693278639987,102.16783407723692,-441.664535,0.8287717935860015,3.4893081665039034,7.208169937133789
207,207,23,1,True,1792.382701715538,2.8557490669389805,0.0038514356254779,1792.382701719676,4515.085090666666,10.27716953963415,True,704.550198305162,1.1225384899641593,0.0008971537375543,704.5501983057333,1408.5850906666665,3.20620043633437,True,70.15497266417896,0.1117757929347918,0.0194823233598526,70.15497536933943,-346.83157600000004,0.7894528755656752,3.4893081665039034,7.208169937133789
208,208,23,2,True,1104.55219751219,1.7598495591436742,0.0018424471913363,1104.5521975137267,2705.2512636666665,8.563214195879732,True,465.3254734126176,0.74138898196749,0.0050704687044742,465.32547344024306,877.5012636666665,2.7776463424503124,True,29.313366286444023,0.0467040985952555,0.069806610446875,29.31344940477144,-252.0820696666667,0.7979416871505525,3.4893081665039034,7.208169937133789
209,209,23,3,True,1267.1939788926234,2.018981782958329,1.573291044110192e-05,1267.1939788926236,3236.251145333333,11.302435705668316,True,514.0455613966252,0.8190132224091923,0.0067693834533884,514.0455614411977,1083.417812,3.7837793213803814,True,57.30943501106151,0.0913093868865138,0.3694580982455591,57.3106258958445,-218.74885466666672,0.7639687881219512,3.4893081665039034,7.208169937133789
210,210,23,4,True,1195.3260494707938,1.9044767879074456,0.0003426238314432,1195.326049470843,2987.834496333333,10.276342038586838,True,497.581773623334,0.7927819680421104,0.0074284691810646,497.5817736787843,993.0844963333332,3.415609522569932,True,36.40751898672693,0.0580069972090198,0.2669951708782321,36.40849798041872,-224.91550366666672,0.7735731842898711,3.4893081665039034,7.208169937133789
211,211,23,5,True,1192.032124002881,1.899228676233217,0.001102458807253,1192.0321240033904,2934.751213333333,9.6750427001708,True,503.84243848861234,0.8027568957349094,0.0060256501701587,503.8424385246439,967.2512133333332,3.188753018748338,True,24.315415985328627,0.0387410157696086,0.0215918496018616,24.315425572001494,-237.91545333333335,0.7843397966998462,3.4893081665039034,7.208169937133789
212,212,23,6,True,1733.7062892717915,2.762261716315046,0.0018088133024889,1733.7062892727351,4434.000981,18.079587021712,True,711.1490760472409,1.133052281989015,0.0004749415487594,711.1490760473995,1513.3343143333332,6.170602926380444,True,24.240176599903407,0.0386211391358297,0.1460979917704321,24.240616869578712,-154.41568566666666,0.6296281481422221,3.4893081665039034,7.208169937133789
213,213,23,7,True,1651.2386557433067,2.630868533778623,0.0029819723839068,1651.2386557459993,4228.667851333333,14.278057735753732,True,665.3822287324717,1.060133350451238,0.0044996802745629,665.3822287476864,1412.5011846666666,4.769297134588651,True,48.024397737819385,0.0765158182450759,0.0483278855715809,48.02442205445887,-206.49881533333337,0.697241332578161,3.4893081665039034,7.208169937133789
214,214,23,8,True,798.8246040893316,1.272743045105585,0.00291933887911,798.824604094666,1727.918598,3.578720420508192,True,340.32817187330795,0.5422345676233229,0.0050957937973805,340.32817191145807,416.2519313333332,0.8621061712413917,True,33.095640413217836,0.0527302813954486,0.0645737276392139,33.09570340886138,-440.081402,0.911459777009284,3.4893081665039034,7.208169937133789
215,215,23,9,True,1588.262751227831,2.530530932669454,0.000216019591761,1588.2627512278457,4102.5840653333335,22.418581834618777,True,658.9571284149388,1.0498964327331513,0.0005934926715838,658.9571284152061,1447.500732,7.90987170506059,True,23.188148644559533,0.0369449748607609,0.3695847632291134,23.191093774537656,-102.66593466666669,0.5610182805029945,3.4893081665039034,7.208169937133789
216,216,23,10,True,1294.9480755335162,2.063201544457981,0.001101222622367,1294.9480755339844,3241.334471,11.396475018071184,True,541.2160285377098,0.8623031047050786,0.0045012388552265,541.216028556428,1086.834471,3.8212908937190986,True,30.768745382930803,0.049022910025904,0.256073769740567,30.76981095514197,-216.74886233333336,0.7620851895654873,3.4893081665039034,7.208169937133789
217,217,23,11,True,1682.9105351184917,2.681330379838239,0.0035830328505142,1682.910535122306,4306.168396333333,9.958417316035806,True,646.3964028560754,1.0298838091676212,0.004176755897248,646.3964028695697,1345.7517296666665,3.1121767878861837,True,97.59357557770622,0.1554928878350139,0.0485149309755286,97.59358763638105,-341.2482703333334,0.789168553475139,3.4893081665039034,7.208169937133789
218,218,23,12,True,997.1550396075812,1.58873692054008,0.001000725337974,997.1550396080836,2071.502002333333,4.13819268528281,True,458.182411221361,0.7300081573432377,0.0032608853734927,458.18241123296485,530.0020023333332,1.0587730095218697,True,30.94929787275595,0.049310578838964,0.0991725434323882,30.949456764375473,-447.66466433333335,0.8942895721641152,3.4893081665039034,7.208169937133789
219,219,23,13,True,1497.6589083126182,2.3861745741649028,0.003948371394415,1497.6589083178228,3892.58467,11.648679023643774,True,581.9168587899223,0.9271505047079628,0.0012115732892539,581.9168587911836,1276.1680033333332,3.8189718943414417,True,91.43274815857286,0.1456770281210573,0.002892276451746,91.43274820431832,-253.99866333333335,0.7600987910186056,3.4893081665039034,7.208169937133789
220,220,23,14,True,1416.4503535975512,2.2567874437640976,0.002641415202703,1416.450353600014,3619.584494,12.474206682582045,True,574.5317576391104,0.9153840467408696,0.0015079116892877,574.5317576410893,1213.584494,4.182387185608478,True,52.1324243373293,0.0830610125929584,0.1952682785900208,52.132790036482675,-212.33217266666668,0.7317622814431523,3.4893081665039034,7.208169937133789
221,221,23,15,True,1100.9558282502112,1.7541195729334558,0.0003232975174114,1100.9558282502587,2774.750665333333,16.681934455192728,True,479.8031272009126,0.764455789216755,0.0077320369261713,479.8031272632136,998.5839986666664,6.003535028168168,True,5.577239779087876,0.0088860472040824,0.2702578438494072,5.583783919136047,-110.582668,0.6648283186319118,3.4893081665039034,7.208169937133789
222,222,23,16,True,1184.8004163373953,1.887706615459968,0.0007739685436831,1184.800416337648,2948.2510246666666,11.50915868985532,True,504.2013079837469,0.8033286716312638,0.0040124853335612,504.2013079997128,1002.4176913333332,3.9131621380096457,True,18.74237984651728,0.0298616660982494,0.0655622824482975,18.74249451711316,-191.08230866666668,0.7459326206855902,3.4893081665039034,7.208169937133789
223,223,23,17,True,871.9485550961202,1.3892492213025869,0.0009082987903639,871.9485550965933,2135.000834333333,10.235762082481008,True,384.04275421940304,0.6118836875501124,0.0010459870590011,384.04275422082753,739.3341676666666,3.5445647224059127,True,7.36027960417789,0.011726910548692,0.1925212607265223,7.362797042395558,-157.49916566666667,0.7550929077068286,3.4893081665039034,7.208169937133789
224,224,23,18,True,1785.0742862392513,2.8441047899342804,0.0021549116480343,1785.074286240552,4587.252120666666,8.65250638745403,True,658.0276953446993,1.0484155951750906,0.0021679366989246,658.0276953482705,1369.1687873333333,2.582535549884419,True,139.40745498182352,0.2221136753371007,0.0156333736790941,139.4074558583992,-436.58121266666666,0.8234824753194014,3.4893081665039034,7.208169937133789
225,225,23,19,True,1440.2004559677623,2.2946277624742253,0.0039653409205584,1440.200455973221,3704.2513736666665,10.78650674321212,True,566.3947860141927,0.9024196563217216,0.0070620847629925,566.3947860582194,1207.334707,3.515669603566548,True,80.81155952614225,0.1287546099913713,0.2399819286094384,80.8119158563469,-264.4986263333334,0.7702004882273352,3.4893081665039034,7.208169937133789
226,226,23,20,True,1037.0388325792042,1.652282559792057,0.0007197315642315,1037.038832579454,2187.9190666666664,3.6465463639632327,True,437.0219821970005,0.6962938867332235,0.0055169237976144,437.021982231823,472.8357333333332,0.7880627078063865,True,11.021639362140832,0.0175604441475841,0.2285897808402239,11.024009593473544,-546.5809333333334,0.9109718661096868,3.4893081665039034,7.208169937133789
227,227,23,21,True,910.7222956546676,1.451026247668566,0.0035678959918072,910.7222956616566,2173.667698,8.430548387998336,True,403.2994214460245,0.6425647521531929,0.0081021524969173,403.29942152740927,722.2510313333332,2.801243388554678,True,2.0191239211422385,0.0032170089838053,0.240627027390218,2.0334116098909885,-205.9989686666667,0.7989649360019548,3.4893081665039034,7.208169937133789
228,228,23,22,True,1756.434947848141,2.798474599568193,0.0030897497351247,1756.4349478508586,4431.002052,8.637465450446596,True,671.1519648333636,1.069326096214091,0.0014640585701499,671.1519648349605,1331.7520519999998,2.5960182827086076,True,102.1361606248186,0.1627304509945813,0.2520581113756464,102.13647164686206,-420.49794800000006,0.819687387911345,3.4893081665039034,7.208169937133789
229,229,23,23,True,1733.8877657071168,2.7625508572224846,0.0037349203207668,1733.8877657111395,4441.668793333333,8.354269391999198,True,641.5174902998266,1.0221103855751883,0.0026766084969551,641.5174903054104,1322.2521266666663,2.487004543629459,True,135.83872537426006,0.2164277265510505,0.0817825869042963,135.83874999312667,-439.16454,0.8260181128498809,3.4893081665039034,7.208169937133789
230,230,23,24,True,1727.5773877716197,2.7524967232007267,0.0024597037834723,1727.577387773371,4438.1675,21.303289213156848,True,713.1355358790523,1.1362172482686927,0.0026392646428234,713.1355358839362,1540.5841666666663,7.394833579334317,True,17.93967463297048,0.0285827401956398,0.0232665054415974,17.939689720480676,-118.16583333333335,0.5671982687930752,3.4893081665039034,7.208169937133789
231,231,23,25,True,1106.2177208145404,1.7625031869722063,0.0004833979945715,1106.217720814646,2688.8343786666665,10.288948217017357,True,482.9280621983533,0.7694346534931423,0.0008791405141721,482.92806219915343,906.5843786666665,3.469086753898035,True,3.7725737795860823,0.0060107275308447,0.187811419159857,3.777245828852983,-205.41562133333335,0.7860323073945358,3.4893081665039034,7.208169937133789
232,232,23,26,True,842.4042933592423,1.3421772439800337,0.0029198179450702,842.4042933643024,2065.583909,14.352696037304126,True,384.19915132314594,0.6121328703181999,0.0040093115492823,384.1991513440655,754.7505756666667,5.244379349260305,True,10.962355110854048,0.0174659883457431,0.1425960502843679,10.963282501606194,-101.33275766666668,0.7041099918887227,3.4893081665039034,7.208169937133789
233,233,23,27,True,1362.2803305422294,2.170479986853118,0.0010106639452658,1362.2803305426044,3505.417351,20.48961347915533,True,574.0756205696824,0.9146572973646516,0.0044298173569643,574.0756205867737,1252.5840176666666,7.321514045919797,True,20.752301858037526,0.0330640139581821,0.2637542213711867,20.753977900547135,-102.41598233333336,0.5986345367690288,3.4893081665039034,7.208169937133789
234,234,17,0,True,103.34930338305328,0.4823055544205721,0.0081969974295077,103.34930370811963,872.1692766666665,1.3366632419275524,True,30.34573362544059,0.1416160090239858,0.001895940994558,30.345733684667906,383.58594333333326,0.587873529016466,True,92.87066261635138,0.4334043380686206,0.0673455108758105,92.87068703427364,-83.08072333333337,0.1273272883640705,3.630352783203122,27.84679412841797
235,235,17,1,True,102.17346766169076,0.4768182208737041,0.0057102228198004,102.17346782125588,1051.4206266666663,1.0620452852181776,True,11.430785243746923,0.0533446383669758,0.0119367112455108,11.43079147625998,445.2539599999999,0.4497532737605696,True,47.835544137796774,0.2232366148698487,0.1405127492490976,47.83575050933982,310.83729333333315,0.3139783198863433,3.630352783203122,27.84679412841797
236,236,17,3,True,103.4058055656186,0.4825692360864963,0.0057504098311369,103.40580572550913,1151.6706266666663,1.1633083165329292,True,11.338506956669605,0.0529139984985594,0.0068551888652734,11.33850902897111,503.5872933333331,0.5086760683743069,True,84.3675618033997,0.3937224764823415,0.2945099643885385,84.36807583896643,230.33729333333315,0.2326648633193857,3.630352783203122,27.84679412841797
237,237,17,4,True,142.25027409551075,0.663846732085121,0.0001119140088121,142.25027409555477,1254.419942333333,1.5318102697057163,True,37.835685434005626,0.1765697556034299,0.0045504390236601,37.83568570764273,611.6699423333332,0.7469287339243585,True,85.47974793587068,0.3989127731914749,0.1360671422219468,85.47985623202217,145.1699423333332,0.1772714232405722,3.630352783203122,27.84679412841797
238,238,17,5,True,33.49520086275652,0.1563137911308768,0.0005959161943565,33.495200868057516,929.1706266666664,0.9385599427919592,True,69.70787038656886,0.3253093342067403,0.0128846164547553,69.70787157734787,422.5872933333331,0.4268575592820887,True,69.70787038656886,0.3253093342067403,0.0128846164547553,69.70787157734787,422.5872933333331,0.4268575592820887,3.630352783203122,27.84679412841797
239,239,17,6,True,177.74034884911526,0.8294701046687001,0.0059033470652707,177.74034894715015,1088.3348853333332,2.804998037861567,True,107.69875445751929,0.5026033633387449,0.0090351863655655,107.69875483651435,614.251552,1.5831288892165876,True,15.538242214867836,0.0725131208517834,0.0124727721279782,15.53824722090447,148.001552,0.3814488247643712,3.630352783203122,27.84679412841797
240,240,17,7,True,133.4177603726699,0.6226275821869071,0.001952045492942,133.41776038695016,904.918903,1.6185825417023534,True,64.14950983696954,0.2993698447395716,0.0116037790228347,64.1495108864529,434.58556966666663,0.7773211650306728,True,59.123648376451605,0.2759153963900574,0.2143042142236311,59.12403676710956,-32.331097,0.0578289932775173,3.630352783203122,27.84679412841797
241,241,17,8,True,136.99946200700225,0.6393424949726568,0.0061687647192343,136.99946214588476,941.4188646666664,1.7132349961004332,True,66.0648893455285,0.3083084456353838,0.0009304319678449,66.06488935208041,462.91886466666665,0.8424398841665733,True,57.20914791693557,0.2669808977980066,0.1324459959513717,57.209301230863296,-3.747801999999979,0.0068204130869298,3.630352783203122,27.84679412841797
242,242,17,10,True,9.956967656627745,0.046466697392031,0.0087555889847408,9.956971506209578,860.1706266666664,0.8688626943059957,True,92.13775727681208,0.429984050707668,0.0093569066125382,92.13775775192512,359.1706266666664,0.3628000639948684,True,92.13775727681208,0.429984050707668,0.0093569066125382,92.13775775192512,359.1706266666664,0.3628000639948684,3.630352783203122,27.84679412841797
243,243,17,11,True,114.51410463823188,0.5344089115125503,0.0010451919243905,114.51410464300172,844.8354713333332,1.58061524918379,True,49.749107360255934,0.2321667396091154,0.0020113293855956,49.74910740091441,399.5854713333332,0.7475904016494141,True,69.8227742070684,0.3258455618254759,0.2164301905686727,69.82310964142636,-53.497862000000055,0.1000899457292872,3.630352783203122,27.84679412841797
244,244,17,12,True,88.10595983131252,0.4111686524552405,0.0053564707616828,88.10595999413793,1033.4206266666663,1.0438633943087958,True,26.082296576547392,0.1217196062201637,0.0056909680065473,26.082297197411364,444.0872933333331,0.4485748178682948,True,43.4162789695457,0.2026130008992261,0.3844748115905929,43.41798130316705,380.5872933333331,0.3844331471601978,3.630352783203122,27.84679412841797
245,245,17,13,True,155.30632656677045,0.7247760893189652,0.0081670438143532,155.3063267815093,1337.669899,1.655367948480147,True,46.89863076906212,0.2188642726579543,0.0050750905252812,46.89863104366016,676.0865656666665,0.836657857098583,True,75.4445927221943,0.3520811938716832,0.2413502562469602,75.44497876574665,213.50323233333324,0.2642104811999736,3.630352783203122,27.84679412841797
246,246,17,14,True,121.512724783987,0.5670697351377139,0.0086849113204152,121.5127250943565,1049.5030233333332,1.3885431815156144,True,31.97936475228302,0.1492397601336584,0.0110696962436236,31.979366668177413,479.7530233333332,0.6347364176667288,True,91.35661158634696,0.4263386375990123,0.0981653647974667,91.35666432711687,13.336356666666576,0.0176446438972083,3.630352783203122,27.84679412841797
247,247,17,15,True,121.10843231297316,0.5651830024941693,0.0078474635888028,121.10843256721924,903.918909,1.6124677116517296,True,51.77618167981926,0.2416265924726134,0.0030848465534916,51.77618177171748,433.3355756666666,0.7730114030311925,True,71.43615556344761,0.3333748122810516,0.1620008154501988,71.43633925355704,-32.99775766666676,0.0588634868290032,3.630352783203122,27.84679412841797
